process_name,upload_kbps,download_kbps
opera.exe,0.10546875,0.0
msedgewebview2.exe,0.1181640625,0.0
RiotClientServices.exe,0.1181640625,0.0
LeagueClient.exe,5.8740234375,0.0
RiotClientServices.exe,4.16357421875,0.0
LeagueClient.exe,2.51416015625,0.0
Code.exe,2.96533203125,0.0
RiotClientServices.exe,0.09130859375,0.0
Code.exe,0.1455078125,0.0
msedgewebview2.exe,0.02734375,0.0
msedgewebview2.exe,0.33349609375,0.0
RiotClientServices.exe,7.47900390625,0.0
LeagueClientUxRender.exe,0.05908203125,0.0
LeagueClient.exe,9.18017578125,0.0
svchost.exe,0.29296875,0.0
NVIDIA App.exe,0.1181640625,0.0
LeagueClient.exe,7.08203125,0.0
RiotClientServices.exe,1.36865234375,0.0
msedgewebview2.exe,0.05908203125,0.0
opera.exe,0.119140625,0.0
svchost.exe,0.31298828125,0.0
LeagueClient.exe,1.6669921875,0.0
msedgewebview2.exe,0.05908203125,0.0
RiotClientServices.exe,0.22802734375,0.0
LeagueClientUxRender.exe,0.14501953125,0.0
msedgewebview2.exe,0.05908203125,0.0
LeagueClient.exe,0.0537109375,0.0
LeagueClientUxRender.exe,0.05908203125,0.0
opera.exe,0.1455078125,0.0
RiotClientServices.exe,0.05908203125,0.0
svchost.exe,0.2900390625,0.0
NVIDIA App.exe,0.1181640625,0.0
Code.exe,5.74658203125,0.0
LeagueClient.exe,5.1171875,0.0
msedgewebview2.exe,0.05908203125,0.0
opera.exe,0.10546875,0.0
LeagueClient.exe,2.5634765625,0.0
opera.exe,0.02685546875,0.0
opera.exe,0.0322265625,0.0
LeagueClient.exe,5.134765625,0.0
svchost.exe,0.2783203125,0.0
msedgewebview2.exe,1.24462890625,0.0
LeagueClient.exe,2.5673828125,0.0
RiotClientServices.exe,0.0537109375,0.0
svchost.exe,0.1611328125,0.0
NVIDIA App.exe,0.08837890625,0.0
LeagueClient.exe,2.6240234375,0.0
svchost.exe,0.16015625,0.0
msedgewebview2.exe,0.05908203125,0.0
LeagueClientUxRender.exe,743.84765625,0.0
LeagueClientUxRender.exe,582.84130859375,0.0
msedge.exe,0.0859375,0.0
LeagueClient.exe,9.20458984375,0.0
msedgewebview2.exe,0.12353515625,0.0
RiotClientServices.exe,0.02685546875,0.0
svchost.exe,0.1181640625,0.0
opera.exe,0.119140625,0.0
LeagueClientUxRender.exe,975.775390625,0.0
RiotClientServices.exe,0.12744140625,0.0
msedgewebview2.exe,0.02734375,0.0
NVIDIA App.exe,0.24951171875,0.0
nvcontainer.exe,3.20263671875,0.0
nvcontainer.exe,0.43408203125,0.0
msedgewebview2.exe,0.1181640625,0.0
